"person_id","screening_date","general_two_year","general_six_month","years","recidnot","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_two_year","violent_six_month","nullcharge"
1923,2014-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1924,2014-07-09,1,0,0.963210130047912,0,0,0,0,1,0,0,0,0,1,0,0
1925,2013-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1926,2013-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1927,2013-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1927,2014-04-12,1,1,0.46047227926078,0,0,0,1,0,0,0,1,0,0,0,0
1928,2013-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1929,2014-12-09,1,1,0.307494866529774,0,0,0,1,0,0,0,1,0,1,1,0
1930,2013-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1931,2014-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1932,2014-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1933,2014-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1934,2014-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1935,2014-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1936,2014-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1937,2014-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1938,2013-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1939,2014-10-08,1,0,0.579397672826831,0,1,0,1,0,0,0,0,0,0,0,0
1940,2014-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1941,2013-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1942,2013-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1943,2013-05-25,1,1,0.0136892539356605,0,0,1,0,1,0,1,0,1,1,1,0
1944,2014-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1945,2013-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1946,2014-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1947,2014-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1948,2013-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1949,2013-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1950,2014-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1951,2014-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1952,2013-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1953,2014-08-04,1,1,0.357973990417522,0,0,0,1,0,0,0,1,0,0,0,0
1954,2013-10-29,1,0,1.31023271731691,0,1,0,0,1,0,0,0,0,0,0,0
1955,2013-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1956,2014-10-09,1,1,0.288329911019849,0,0,0,1,0,0,0,1,0,1,1,0
1957,2013-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1958,2014-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1958,2014-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1959,2013-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1960,2013-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1961,2013-03-27,1,1,0.0739219712525667,0,1,0,0,1,1,0,0,1,0,0,0
1962,2013-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1963,2014-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1964,2013-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1965,2014-10-20,1,1,0.271902806297057,0,0,1,0,1,0,1,0,1,1,1,0
1966,2013-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1967,2013-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1967,2013-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1968,2013-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1969,2014-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1970,2014-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1971,2013-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1972,2013-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1973,2014-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1974,2013-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1975,2013-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1976,2014-09-23,1,0,1.12713894592745,0,1,0,1,0,0,0,0,0,0,0,0
1977,2014-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1978,2014-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1979,2014-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1980,2013-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1981,2013-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1982,2013-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1983,2013-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1984,2014-08-23,1,1,0.0860711841204654,0,0,0,0,1,0,0,0,1,1,1,0
1985,2013-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1986,2014-06-02,1,0,1.31297056810404,0,0,0,1,0,0,0,0,0,0,0,0
1987,2013-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1988,2014-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1989,2014-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1989,2014-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1990,2014-08-03,1,0,0.957734428473648,0,0,0,0,1,0,0,0,0,0,0,0
1991,2014-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1992,2014-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1993,2013-04-05,1,1,0.154517453798768,0,0,0,1,0,0,0,1,0,0,0,0
1994,2014-06-08,1,1,0.138090349075975,0,0,0,0,1,0,0,0,1,1,1,0
1995,2013-03-21,1,1,0.0860711841204654,0,0,0,0,1,0,0,0,1,1,1,0
1996,2014-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1997,2014-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1998,2014-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1999,2013-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2000,2014-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2001,2014-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2002,2013-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2003,2013-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2004,2014-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2005,2013-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2005,2013-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2005,2014-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2006,2013-04-21,1,0,0.632614647501711,0,1,0,1,0,0,0,0,0,0,0,0
2007,2013-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2008,2014-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2009,2013-02-01,1,0,0.635352498288843,0,0,0,1,0,0,0,0,0,0,0,0
2010,2014-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2011,2014-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2012,2014-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2012,2014-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,2014-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2014,2013-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2015,2014-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,2014-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,2014-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2018,2013-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2019,2013-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2020,2013-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2021,2014-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2022,2014-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2023,2013-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2024,2013-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2025,2014-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2026,2014-01-10,1,0,0.624401095140315,0,0,1,0,1,0,0,0,0,0,0,0
2026,2014-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2027,2013-08-06,1,1,0.0766598220396988,0,0,1,1,0,0,1,1,0,0,0,0
2028,2014-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2029,2013-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2030,2014-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2031,2014-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2032,2013-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2033,2013-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2034,2013-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2035,2013-09-21,1,1,0.258213552361396,0,1,0,0,1,1,0,0,1,0,0,0
2036,2014-05-14,1,1,0.229637234770705,0,1,0,0,1,1,0,0,1,0,0,0
2037,2013-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2038,2013-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2039,2014-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2040,2013-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2041,2014-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2042,2013-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2043,2014-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2044,2013-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2045,2013-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2046,2013-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2047,2013-11-04,1,0,0.688569472963724,0,0,0,1,0,0,0,0,0,0,0,0
2047,2014-07-13,1,1,0.422142368240931,0,0,0,1,0,0,0,1,0,0,0,0
2047,2014-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2048,2013-11-28,1,1,0.435831622176591,0,0,0,1,0,0,0,1,0,0,0,0
2049,2013-11-23,1,0,1.3184462696783,0,0,0,1,0,0,0,0,0,0,0,0
2050,2014-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2051,2013-02-14,1,0,0.763689253935661,0,0,1,0,1,0,0,0,0,1,0,0
2052,2013-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2053,2013-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2054,2014-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2055,2013-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2056,2013-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2056,2013-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2057,2013-03-14,1,1,0.401779603011636,0,0,0,0,1,0,0,0,1,1,1,0
2058,2014-10-24,1,1,0.0082135523613963,0,0,0,1,0,0,0,1,0,0,0,0
2058,2014-10-28,1,0,0.996064339493498,0,0,0,1,0,0,0,0,0,0,0,0
2059,2013-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2060,2013-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2061,2013-09-15,1,1,0.332135523613963,0,1,0,0,1,1,0,0,1,0,0,0
2061,2014-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2062,2013-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2063,2013-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2064,2013-11-22,1,0,1.11618754277892,0,1,0,0,1,0,0,0,0,0,0,0
2065,2013-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2066,2013-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2067,2014-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2068,2014-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2069,2013-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2070,2013-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2071,2013-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2072,2013-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2073,2014-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2074,2014-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2075,2013-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2076,2013-03-21,0,0,2.47142368240931,1,0,0,0,0,0,0,0,0,0,0,0
2077,2013-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2078,2014-06-29,1,0,1.50273785078713,0,0,0,1,0,0,0,0,0,1,0,0
2079,2013-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2080,2014-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2081,2014-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2082,2014-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2083,2013-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2084,2014-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2085,2014-04-21,1,1,0.185831622176591,0,0,0,1,0,0,0,1,0,1,1,0
2086,2014-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2087,2013-12-13,1,1,0.188569472963723,0,0,0,1,0,0,0,1,0,1,1,0
2087,2014-02-22,1,0,0.508213552361396,0,0,1,1,0,0,0,0,0,1,0,0
2088,2013-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2089,2013-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2090,2014-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2091,2013-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2092,2014-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2093,2013-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2094,2013-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2095,2013-05-05,0,0,2.30749486652977,1,0,0,0,0,0,0,0,0,0,0,0
2096,2014-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2097,2014-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2098,2013-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2099,2013-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2100,2013-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2101,2014-12-23,1,1,0.172142368240931,0,0,1,1,0,0,1,1,0,1,1,0
2102,2013-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2103,2013-09-17,1,0,0.788329911019849,0,0,0,0,1,0,0,0,0,0,0,0
2103,2014-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2104,2014-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2105,2013-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2106,2014-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2107,2013-03-14,1,1,0.0136892539356605,0,0,1,0,1,0,1,0,1,1,1,0
2107,2014-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2108,2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2109,2013-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2110,2013-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2111,2013-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2112,2014-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2113,2014-04-04,1,1,0.454996577686516,0,0,0,1,0,0,0,1,0,0,0,0
2114,2013-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2115,2013-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2116,2013-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2117,2014-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2118,2014-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2119,2014-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2120,2014-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2121,2013-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2122,2014-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2123,2013-03-25,0,0,2.53559206023272,1,0,0,0,0,0,0,0,0,0,0,0
2124,2014-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2125,2014-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2126,2014-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2127,2013-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2128,2014-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2128,2014-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2129,2013-11-15,0,0,2.09428473648186,1,0,0,0,0,0,0,0,0,0,0,0
2130,2013-01-22,1,1,0.0997604380561259,0,0,0,1,0,0,0,1,0,0,0,0
2131,2013-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2132,2014-01-11,1,1,0.347022587268994,0,0,0,0,1,0,0,0,1,1,0,0
2132,2014-05-17,1,1,0.385352498288843,0,0,0,0,1,0,0,0,1,1,1,0
2133,2014-03-19,1,1,0.357973990417522,0,0,0,1,0,0,0,1,0,0,0,0
2134,2013-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2135,2013-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2136,2014-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2137,2013-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2138,2014-01-22,1,0,0.758213552361396,0,0,1,1,0,0,0,0,0,1,0,0
2139,2014-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2140,2013-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2141,2013-04-26,1,1,0.232375085557837,0,0,0,1,0,0,0,1,0,1,1,0
2142,2014-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2143,2013-08-24,1,0,1.71868583162218,0,0,0,1,0,0,0,0,0,0,0,0
2144,2014-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2145,2013-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2146,2014-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2146,2014-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2147,2013-10-03,1,1,0.180355920602327,0,0,0,0,0,0,0,0,0,0,0,0
2148,2014-07-13,1,0,0.562970568104038,0,0,0,0,1,0,0,0,0,1,0,0
2149,2014-02-11,1,1,0.0833333333333333,0,0,0,1,0,0,0,1,0,0,0,0
2150,2014-08-29,1,1,0.135352498288843,0,0,0,1,0,0,0,1,0,1,1,0
2150,2014-10-18,1,1,0.285592060232717,0,0,0,1,0,0,0,1,0,1,0,0
2151,2013-02-19,1,1,0.332135523613963,0,0,0,0,1,0,0,0,1,0,0,0
2152,2013-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2153,2014-02-06,1,1,0.185831622176591,0,0,1,0,1,0,1,0,1,1,1,0
2154,2013-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2155,2013-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2156,2013-04-11,1,0,1.32118412046543,0,0,0,1,0,0,0,0,0,0,0,0
2157,2014-12-16,1,0,0.713210130047912,0,1,0,0,1,0,0,0,0,1,0,0
2158,2014-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2159,2013-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2160,2014-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2161,2013-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2162,2013-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2163,2013-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2164,2013-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2164,2013-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2165,2013-01-24,1,1,0.416666666666667,0,0,0,1,0,0,0,1,0,1,1,0
2165,2014-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2166,2013-05-03,1,0,1.61344969199179,0,0,1,1,0,0,0,0,0,1,0,0
2167,2014-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2168,2013-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2168,2013-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2169,2013-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2170,2013-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2171,2013-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2172,2014-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2173,2014-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2174,2014-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2175,2014-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2176,2013-10-29,1,1,0.388090349075975,0,1,0,0,1,1,0,0,1,1,1,0
2177,2014-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2178,2014-09-09,1,1,0.0574948665297741,0,1,0,0,1,1,0,0,1,0,0,0
2178,2014-09-30,1,1,0.110711841204654,0,0,0,1,0,0,0,1,0,0,0,0
2179,2013-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2179,2013-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2180,2013-09-23,1,0,0.508213552361396,0,0,0,1,0,0,0,0,0,1,0,0
2181,2013-08-25,1,0,1.84154688569473,0,0,0,1,0,0,0,0,0,1,0,0
2182,2013-09-13,1,0,0.508213552361396,0,0,1,1,0,0,0,0,0,1,0,0
2183,2014-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2184,2014-09-13,1,1,0.449520876112252,0,0,1,0,1,0,1,0,1,1,1,0
2185,2014-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2186,2013-02-11,1,0,1.62987679671458,0,0,0,0,1,0,0,0,0,1,0,0
2187,2013-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2188,2013-04-20,1,1,0.0410677618069815,0,0,0,1,0,0,0,1,0,1,0,0
2188,2014-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2189,2014-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2190,2013-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2191,2013-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2192,2014-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2193,2014-03-26,1,1,0.46047227926078,0,0,1,1,0,0,1,1,0,1,1,0
2194,2013-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2195,2014-01-29,1,1,0.25,0,0,1,1,0,0,1,1,0,1,1,0
2196,2014-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2197,2013-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2198,2013-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2199,2014-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2200,2014-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2201,2013-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2202,2014-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2203,2014-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2204,2014-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2205,2013-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2206,2013-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2207,2013-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2208,2013-08-26,1,0,0.833333333333333,0,0,0,1,0,0,0,0,0,1,0,0
2209,2014-03-24,1,0,1.41273100616016,0,0,0,1,0,0,0,0,0,0,0,0
2210,2013-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2211,2014-07-15,1,0,0.71047227926078,0,0,1,1,0,0,0,0,0,1,0,0
2212,2014-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2213,2014-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2214,2014-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2215,2013-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2216,2013-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2217,2013-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2218,2013-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2219,2014-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2220,2014-01-15,1,0,0.916666666666667,0,0,0,1,0,0,0,0,0,0,0,0
2220,2014-12-15,1,0,0.916666666666667,0,1,0,1,0,0,0,0,0,0,0,0
2221,2014-09-22,1,1,0.0766598220396988,0,0,0,1,0,0,0,1,0,1,0,0
2222,2013-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2223,2013-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
