"person_id","screening_date","sex","race","age_at_current_charge","age_at_first_charge","p_charges","p_incarceration","p_probation","p_juv_fel_count","p_felprop_viol","p_murder","p_felassault","p_misdeassault","p_famviol","p_sex_offense","p_weapon","p_fta_two_year","p_fta_two_year_plus","current_violence","current_violence20","p_pending_charge","p_felony","p_misdemeanor","p_violence","total_convictions","p_arrest","p_property","p_traffic","p_drug","p_dui","p_domestic","p_stalking","p_voyeurism","p_fraud","p_stealing","p_trespass","six_month","one_year","three_year","five_year","general_two_year","general_six_month","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","violent_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_six_month"
281,2013-06-11,1,"African-American",63,52,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
282,2014-02-17,1,"Caucasian",43,29,20,1,3,0,1,0,0,0,0,0,0,0,0,1,0,10,1,15,2,16,12,2,0,4,3,0,0,0,0,1,1,0,1,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
2821,2013-11-14,0,"Caucasian",34,17,9,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,1,3,4,1,1,5,0,0,0,0,0,1,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2825,2013-02-22,1,"Caucasian",20,18,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,5,0,0,0,0,0,2,2,0,0,1,1,"1","1","1","0","1","0","0","1","0","1","0","0"
2829,2013-10-06,1,"Hispanic",22,18,6,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2830,2013-02-14,1,"African-American",53,40,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,4,5,4,0,1,0,0,0,0,0,4,2,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2837,2014-02-19,0,"African-American",55,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,4,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2841,2013-05-02,1,"Caucasian",21,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2848,2014-02-19,1,"Caucasian",21,21,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,2,1,0,0,0,1,0,0,0,1,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2851,2014-02-02,1,"Other",37,19,11,0,1,0,2,0,0,0,0,0,0,0,0,1,0,4,1,2,2,3,7,6,0,0,0,0,0,0,0,6,3,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2854,2014-03-16,1,"African-American",29,18,29,1,4,0,1,0,6,2,0,0,0,0,0,0,0,11,9,9,10,19,22,2,1,1,0,0,0,0,0,2,1,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
2857,2013-01-08,1,"African-American",22,16,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,4,0,0,0,0,0,0,0,4,2,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2859,2014-02-06,1,"Caucasian",34,25,17,0,2,0,0,0,0,0,0,0,0,0,1,0,0,10,2,8,1,10,10,1,0,4,0,0,0,0,0,1,0,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
286,2013-08-28,1,"African-American",29,19,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,4,9,2,14,14,0,0,7,0,0,0,0,0,0,0,0,0,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
2862,2013-03-20,1,"African-American",23,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","0","0","1","0","1","0","0","1","0"
2862,2013-08-05,1,"African-American",23,19,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,3,2,0,0,4,0,0,0,0,0,0,0,1,1,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
2864,2013-10-02,1,"African-American",32,29,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
2865,2013-08-21,1,"African-American",19,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,0,2,0,0,0,0,0,1,0,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
287,2013-12-24,1,"African-American",35,32,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
2870,2013-01-15,1,"African-American",21,19,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,5,0,0,2,0,0,0,0,0,0,0,0,1,1,1,"1","0","1","0","0","1","1","0","0","0","0","0"
2873,2013-11-22,1,"Caucasian",30,17,36,1,4,4,9,0,0,0,0,0,0,0,0,0,0,30,13,4,15,17,15,33,0,1,0,0,0,0,0,28,17,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2874,2013-05-12,1,"African-American",30,19,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","1","0","0","0","0","0","0","0"
2875,2014-02-04,1,"African-American",31,18,21,0,1,0,1,0,4,1,0,0,1,0,0,0,0,10,2,7,5,9,13,3,0,6,0,0,0,0,0,1,2,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
2880,2013-09-16,1,"Caucasian",48,24,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,11,12,1,2,6,7,0,0,0,0,1,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
2885,2013-10-17,1,"African-American",35,17,27,1,7,0,0,0,1,0,0,0,2,0,0,1,0,14,5,12,1,18,18,1,1,6,0,0,0,0,0,1,0,0,1,1,1,"1","1","1","0","1","0","0","1","0","1","0","0"
2888,2013-04-29,1,"Caucasian",25,21,9,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,6,2,6,8,6,7,0,2,0,0,0,0,0,7,1,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2891,2013-02-16,1,"Hispanic",18,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,2,0,0,0,0,0,0,1,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
2893,2013-03-12,1,"African-American",24,19,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,5,8,2,0,6,0,0,0,0,0,2,2,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2897,2013-10-01,1,"Caucasian",26,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,4,0,0,0,0,0,0,0,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
2901,2013-03-23,1,"African-American",23,19,12,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,3,2,3,5,7,7,0,2,0,0,0,0,0,5,4,0,0,1,1,"1","1","0","1","0","1","0","0","1","0","1","0"
2907,2013-10-07,1,"African-American",20,18,6,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,5,1,5,3,2,0,1,0,0,0,0,0,1,1,0,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
291,2013-02-01,1,"Caucasian",42,21,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,2,0,0,0,0,0,0,0,2,1,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2913,2013-08-19,1,"African-American",27,16,30,1,3,0,3,0,0,3,0,0,2,0,0,1,0,17,6,11,5,17,26,5,1,5,0,0,0,0,0,4,2,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2914,2013-01-09,1,"African-American",26,26,6,0,0,0,0,0,1,2,0,0,1,0,0,0,0,4,3,1,3,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2915,2013-08-01,1,"Caucasian",35,35,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,1,2,2,0,2,0,0,0,0,0,2,0,1,1,1,1,"1","1","1","0","0","1","0","1","0","0","1","0"
2917,2013-04-15,1,"Caucasian",23,19,7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5,1,2,2,3,1,3,0,2,0,0,0,0,0,3,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2921,2013-12-15,0,"African-American",33,17,27,0,4,0,2,0,2,2,0,0,0,0,0,1,0,12,3,12,8,15,19,3,0,3,1,0,0,0,0,3,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2930,2013-01-12,1,"African-American",26,19,20,1,2,0,0,0,0,2,0,0,0,0,0,1,0,10,11,3,0,14,14,0,0,14,0,0,0,0,0,0,0,0,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
2932,2014-02-06,1,"African-American",34,23,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
2936,2014-01-25,1,"African-American",25,16,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
2938,2013-10-04,1,"African-American",25,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
294,2014-01-31,1,"African-American",31,21,6,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
2946,2013-10-16,1,"Caucasian",23,18,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,0,2,1,2,4,0,0,0,0,0,0,0,4,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
295,2014-01-12,1,"African-American",35,18,29,1,4,0,3,0,0,0,0,0,0,0,0,0,0,12,8,15,9,23,29,17,0,4,0,0,0,0,0,15,8,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2955,2013-09-08,1,"African-American",27,24,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2956,2013-11-16,1,"Caucasian",43,25,13,1,2,0,0,0,0,1,0,0,0,1,0,1,0,5,3,7,1,10,8,1,1,4,0,0,0,0,0,1,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2959,2013-01-17,1,"African-American",23,21,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2961,2013-02-07,1,"African-American",29,29,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,3,0,0,0,0,0,0,0,3,1,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
2962,2013-08-29,1,"African-American",37,31,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
2968,2013-08-12,1,"African-American",28,23,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,3,2,4,1,6,6,2,0,0,0,0,0,0,0,2,1,0,0,0,1,"1","1","0","0","1","0","0","0","0","1","0","0"
297,2013-08-21,0,"African-American",21,21,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2974,2013-08-01,1,"African-American",54,28,14,1,2,0,1,0,1,2,0,0,0,0,0,1,0,3,4,6,4,11,14,4,0,3,0,0,0,0,0,3,1,1,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
2976,2013-04-16,1,"African-American",28,19,8,0,1,0,1,0,0,3,0,0,0,0,0,1,0,3,1,2,3,3,6,2,0,2,0,0,0,0,0,1,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2978,2013-10-18,1,"Hispanic",19,19,17,0,0,0,6,0,0,0,0,0,0,0,0,1,1,7,6,0,1,6,1,14,0,0,0,0,0,0,0,12,6,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2979,2013-08-05,1,"African-American",41,19,23,1,3,0,6,0,0,3,0,2,0,0,0,1,0,12,5,3,11,8,12,8,0,6,0,0,0,0,0,8,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
298,2014-01-28,1,"Other",34,18,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","1","0","0","0","0","0","0"
2982,2013-01-04,1,"African-American",45,20,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,5,3,8,6,3,0,5,0,0,0,0,0,3,1,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
299,2013-09-16,1,"Caucasian",48,48,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,1,0,0,0,0,0,0,59,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
2991,2013-11-15,1,"African-American",56,45,5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,3,6,1,0,2,0,0,0,0,0,1,0,0,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
2997,2013-04-07,1,"African-American",29,21,43,1,8,0,14,0,0,1,0,0,0,2,0,1,0,26,11,15,19,29,21,22,0,0,1,0,0,0,0,22,0,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
2997,2013-10-18,1,"African-American",29,21,45,1,8,0,16,0,0,1,0,0,0,2,0,1,0,30,13,16,24,32,22,24,0,0,1,0,0,0,0,24,0,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
30,2013-02-08,1,"Hispanic",21,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
3003,2013-08-18,1,"African-American",39,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
301,2013-01-06,1,"Caucasian",40,37,9,0,1,0,0,0,0,2,0,0,0,0,0,1,0,6,0,6,1,6,5,0,0,0,2,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3015,2013-12-11,1,"Caucasian",43,41,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3020,2013-02-26,1,"African-American",43,36,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,0,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3022,2013-01-17,1,"African-American",31,26,6,0,2,0,1,0,0,3,0,0,0,0,0,1,0,3,0,3,4,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3023,2013-05-01,1,"African-American",27,17,26,1,3,0,3,0,0,2,0,0,0,2,0,1,0,13,4,14,6,18,17,9,0,3,0,1,0,0,0,6,4,1,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","0"
3025,2013-11-19,1,"African-American",40,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3027,2013-01-06,1,"African-American",42,25,12,0,1,0,1,0,0,2,0,0,0,0,0,1,0,3,0,4,1,5,7,2,2,0,1,0,0,0,0,1,1,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3032,2013-02-04,1,"African-American",29,17,16,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,8,1,11,10,1,1,2,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3033,2013-03-11,1,"Other",28,20,13,0,1,0,3,0,0,2,0,0,0,0,0,1,0,4,0,5,4,5,6,3,0,1,0,0,0,0,0,3,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3034,2013-05-01,0,"African-American",30,20,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3035,2013-01-10,1,"Caucasian",22,18,6,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3,1,2,0,3,3,1,0,4,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3045,2013-11-01,1,"African-American",62,51,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,4,6,4,9,7,0,2,1,0,0,0,0,7,1,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3046,2013-08-09,1,"African-American",25,21,8,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,2,0,2,2,4,0,0,0,0,0,0,0,4,2,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3050,2013-08-10,1,"African-American",18,17,7,1,0,2,2,0,0,0,0,0,0,1,0,1,1,4,4,2,3,6,1,6,0,0,0,0,0,0,0,4,2,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3053,2013-09-16,1,"African-American",32,22,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3055,2013-01-24,1,"African-American",58,37,10,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,4,1,3,5,6,3,0,2,0,0,0,0,0,3,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3059,2013-11-05,1,"African-American",30,29,5,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
306,2013-04-18,1,"African-American",23,22,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
3064,2014-02-02,1,"Caucasian",40,29,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3068,2013-03-01,1,"African-American",27,19,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,6,1,8,0,9,8,1,0,7,0,0,0,0,0,0,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3069,2013-05-29,1,"Caucasian",32,29,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3078,2013-08-12,0,"Caucasian",31,20,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3081,2014-02-18,1,"African-American",27,21,4,0,1,0,2,0,0,0,0,0,2,0,0,0,0,2,1,0,2,1,3,2,0,0,0,0,0,0,0,2,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3084,2013-12-12,0,"African-American",47,22,10,1,3,0,0,0,0,2,0,0,0,0,0,1,0,3,0,4,1,7,5,0,2,0,1,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3086,2013-01-14,1,"Hispanic",28,18,38,1,1,0,10,0,0,0,0,0,0,0,0,0,0,31,5,4,17,9,15,33,0,3,0,0,0,0,0,31,16,0,0,0,0,"1","0","0","1","0","1","1","0","0","0","0","0"
3090,2013-01-27,1,"African-American",22,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3094,2013-03-13,1,"African-American",28,19,26,1,4,0,1,0,1,0,0,0,0,1,0,0,0,17,5,12,2,17,19,1,0,12,0,0,0,0,0,1,0,0,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
3104,2013-04-30,0,"Other",29,28,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3108,2013-02-08,1,"Caucasian",33,28,14,0,1,0,0,0,0,2,0,0,0,0,0,1,0,4,1,7,4,8,4,1,0,1,2,0,0,0,0,1,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3114,2014-01-23,1,"Asian",39,37,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,3,3,0,0,0,0,0,0,0,3,0,0,0,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
3116,2013-01-18,1,"African-American",20,20,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
3116,2013-04-06,1,"African-American",20,20,4,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,3,3,0,0,0,0,0,0,0,3,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3118,2013-04-27,1,"African-American",25,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3122,2013-05-19,1,"Caucasian",43,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
313,2013-10-10,0,"Caucasian",25,21,11,0,2,0,4,0,0,0,0,0,0,0,0,1,0,4,3,5,7,8,10,9,0,0,0,0,0,0,0,9,0,0,0,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
3131,2014-01-10,1,"Hispanic",38,28,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,7,1,10,5,1,1,2,0,0,0,0,0,1,0,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3134,2014-01-31,1,"African-American",21,20,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
3138,2013-08-14,1,"African-American",30,19,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,15,8,0,0,9,0,0,0,0,0,0,0,0,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
3142,2013-12-27,1,"Caucasian",49,49,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,2,6,0,0,0,0,0,0,0,6,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3147,2013-09-21,1,"African-American",21,19,7,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,3,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
315,2013-03-20,1,"African-American",35,25,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3152,2013-12-11,0,"Caucasian",40,18,17,1,5,0,0,0,5,0,0,0,0,0,0,1,0,12,6,5,4,11,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3154,2013-09-14,1,"Other",31,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3156,2013-10-04,1,"Caucasian",46,43,10,0,0,0,1,0,5,0,0,0,2,0,0,1,0,3,0,3,4,3,2,3,0,0,0,0,0,0,0,3,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3158,2013-03-20,1,"African-American",23,22,7,1,0,0,3,0,0,0,0,0,0,0,0,1,0,4,1,1,2,2,3,5,0,0,0,0,0,0,0,5,2,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3160,2013-04-06,1,"African-American",19,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,0,0,0,0,0,0,0,3,2,1,1,1,1,"1","1","0","0","0","1","0","0","0","0","1","0"
3160,2013-04-13,1,"African-American",19,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,4,3,0,2,0,0,0,0,0,3,2,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3165,2013-10-13,1,"Caucasian",35,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,2,2,0,0,0,0,0,0,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
317,2013-01-02,0,"African-American",25,24,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3175,2014-03-20,1,"Caucasian",47,40,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","1","0","1","0","0","0","0","0"
3176,2013-10-19,1,"African-American",39,35,8,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
318,2013-01-18,1,"African-American",18,17,5,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,1,4,0,0,0,0,0,0,0,4,2,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3181,2013-02-01,1,"Caucasian",19,16,5,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,3,0,0,0,0,0,0,0,3,1,0,0,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
